"start","tracker_item_id","priority","open_date","close_date","summary","details","submitted_by","last_modified_date","last_modified_by"
"===",3408,3,"2014-07-23 07:44:55+00","2015-03-18 04:32:41+00","ValueSet for Patient.contact.relationship needs re-evaluation","<p>At present the valueset for Patient.contact.relationship says:<br /><br />
This value set defines its own terms in the system <a href=""http://hl7.org/fhir/patient-contact-relationship"">http://hl7.org/fhir/patient-contact-relationship</a><br /><br />
emergency - ""Emergency Contact"" : for use in case of emergency family - ""Family"" :<br />
guardian - ""Guardian"" :<br />
friend - ""Friend"" :<br />
partner - ""Partner"" :<br />
work - ""Work Contact"" : for matters related to the patients occupation/employment caregiver - ""Caregiver"" : (Non)professional caregiver agent - ""Agent"" : Contact that acts on behalf of the patient guarantor - ""Guarantor"" : Contact for financial matters owner - ""Owner of animal"" : For animals, the owner of the animal parent - ""Parent"" : Parent of the patient<br /><br />
This is not much of a value set, it seems to me. I'd like to at least broaden it a little, and also increase it's granularity, though I'm not sure how far we should go there. Also, it violates our general principle that this isn't the sort of value set FHIR resources should define for themselves if there's any choice.<br /><br />
These hierarchies out of RoleClass seem like they should be considered:<br /><br />
GT<br />
RESPRSN<br />
NOK (an orphan all out by itself - why?) _PersonalRelationshipRoleType<br /><br />
These role codes cover additional scope:<br />
* power of attorney<br /><br />
extra granularity that appears to matter<br />
* inverse of parent<br /><br />
OTOH, the role codes don't appear to cover:<br />
* the notion of a general emergency contact<br />
* work contact<br />
* caregiver<br />
* owner<br /><br />
Finally, none of these codes cover the concept that made me start this<br />
consideration:<br />
* mother of an as yet unborn child | child of a mother before birth (and/or newly born)<br /><br />
I particularly think we need an explicit code for this concept.</p>
",150,"2015-03-18 04:32:41+00",2909
"===",3409,3,"2014-07-24 00:05:27+00","2014-10-15 11:05:30+00","Add Practitioner.qualification.identifier","<p>
At present, you can report a qualification type (using code). but many qualifications come with a specific identifier that confers the rights associated with the qualification. This should be a specific element ""identifier"". Also the definition for Practitioner.qualification.code is ambiguous - does it describe the qualification, or the type of the qualification?</p>
",150,"2014-10-15 11:05:30+00",150
"===",3410,3,"2014-07-24 00:48:35+00","2015-02-18 12:28:22+00","Allow a practitioner to be associated with more than one organization","<p>The existing practitioner resource has 0..1 organisation, the organization the practiioner represents</p>

<p>In RIM terms, this is  an entity playing a role scoped by an organization entity</p>

<p>This doesn't match the way people actually implement practitioner in their systems - a single record for the person, with relationships to multiple organizations. Forcing organizations to clone the practitioner record for different organisations has disastrous effects on mappings, on audit trails, on maintenance procedures, and on basic sense.</p>

<p>This needs to be fixed so that a single practitioner has multiple associations with organizations. So: make organiation a complex element, and move period, telecom and address in there. And maybe role</p>

<p>Note: why isn't this a problem in CDA? because people just name whatever organisation is relevant for the practitioner a the time, but provide the same identifier each time. This implicitly violates the RIM semantics, but is not testable. </p>

<p> </p>
",150,"2015-02-18 12:28:22+00",2909
"===",3411,3,"2014-07-24 04:35:21+00","2015-03-10 02:27:42+00","Source should be removed from Provenance Agent Role valueset","<p>
The agent role value set includes</p>

<p>
source: An information source from which the portions of the resource are derived</p>

<p>
May be an electronic document, application, paper record, etc. *Not* a person</p>

<p>
The note means that this is not an agent role, but an entity role - it's already there, so just remove it from this list</p>
",150,"2015-03-10 02:27:42+00",1078
"===",3412,3,"2014-07-24 21:14:13+00","2014-11-13 22:20:05+00","Supply.kind is bound to SupplyType value set - should harmonize terms","<p>Supply.kind is bound to SupplyType value set - should harmonize terms. Propose either .type or value set name ""SupplyKind""</p>
",2711,"2014-11-13 23:45:36+00",2711
"===",3413,3,"2014-07-24 21:19:49+00","2014-10-28 02:02:02+00","Description for code medication is Central Supply","<p>This looks like a copy and paste from SupplyType. Description should be 'Medication' not 'Central Supply'</p>
",2711,"2014-10-28 05:22:26+00",2711
"===",3414,3,"2014-07-24 21:27:01+00","2014-11-13 22:25:20+00","Generalize definiation so includes more that medications","<p>Porpose the following changes:</p>

<p>1)</p>

<p>Supply.dispense.suppliedItem: Definition: Identifies the medication, substance <strong>or device</strong> being dispensed. This is either a link to a resource representing the details <strong>of the item</strong> of the medication or substance or a simple attribute carrying a code that identifies the <strong>item</strong> medication from a known list of <strong>items</strong> medications.</p>

<p>2)</p>

<p>~~Supply.dispense.supplier<br />
Definition The individual responsible for dispensing the medication<strong>, substance or device.</strong></p>

<p> </p>

<p> </p>
",2711,"2014-11-13 23:46:04+00",2711
"===",3415,3,"2014-07-24 21:31:32+00","2015-01-29 16:03:48+00",".dispense.wehnhandedOver should be dateTime","<p>
~~Supply.dispense.whenHandedOver<br />
Definition The time the dispensed item was sent or handed to the patient (or agent).<br />
Control 0..1<br />
Type Period</p>

<p>
Should be dateTime  -- how long does it take to hand over a supply?  no way to say  today at noon.</p>
",2711,"2015-01-29 16:03:48+00",2711
"===",3416,3,"2014-07-25 18:51:47+00","2015-02-17 19:41:42+00","Change Mime-type to type","<p>~~Style Guide</p>

<p>URL operations on this pages are defined like this:<br />
  OPERATION [base]/[type]/[id] {?_format=[mime-type]}</p>

<p>•The first word is the HTTP verb used for the operation<br />
•Content surrounded by [] is mandatory, and will be replaced the string literal identified. Possible insertion values: ◦base: The Service Root URL<br />
◦mime-type: The Mime Type</p>

<p><br />
I think ""mime-type"" should be ""type"" and the associated links should be ammended as well.</p>
",3074,"2015-02-17 19:41:42+00",3074
"===",3417,3,"2014-07-25 20:34:20+00","2014-10-31 17:18:49+00","Add identifier search parameter for Observation","<p>Need to be able search by identifier, so add ""identifier"" search parameter</p>
",150,"2014-10-31 18:31:30+00",2711
"===",3418,3,"2014-07-25 21:10:41+00","2014-12-11 19:02:45+00","Add specimen search parameters","<p>Specimen needs search parameters for:</p>

<p>identifier = identifier<br />
type = type<br />
source = source.target<br />
accession = accessionIdentifier<br />
collected = collection.collected<br />
collector = collection.collector ?<br />
site = collection.sourceSite<br />
containerid = container.identifier<br />
container = container.type</p>

<p> </p>
",150,"2014-12-11 19:02:45+00",2711
"===",3419,3,"2014-07-25 22:01:30+00","2015-02-18 04:11:43+00","Answer format doesn't cover all types supported by QuestionnaireAnswers","<p>
QuestionnaireAnswers allows complex data types and resource references.  Need to have a way to support that.</p>
",105,"2015-02-18 04:11:43+00",105
"===",3420,3,"2014-07-28 00:35:38+00","2015-01-13 21:13:51+00","Add a security user and management subsystem","<p>
As discussed here: <a href=""http://wiki.hl7.org/index.php?title=FHIR_Security_Management_Subsystem"">http://wiki.hl7.org/index.php?title=FHIR_Security_Management_Subsystem</a></p>
",150,"2015-01-13 21:13:51+00",150
"===",3421,3,"2014-07-28 18:52:01+00","2014-10-15 11:12:32+00","JSON extensibility example contains xml","<p>
JSON example contains: ""text"": ""Chief Red Cloud""/&gt;<br />
 </p>
",3074,"2014-10-15 11:12:32+00",150
"===",3422,3,"2014-07-29 21:53:33+00","2014-10-15 11:11:58+00","Missing quote in JSON element name","<p>
~~""name"" : {<br />
  ""extension: [<br />
should be</p>

<p>
~~""name"" : {<br />
  ""extension"": [<br />
 </p>
",3074,"2014-10-15 11:11:58+00",150
"===",3433,3,"2014-07-31 05:20:16+00","2014-10-15 11:05:45+00","Add language search parameter to Practioner","<p>
I was trying to write a query to find the Practitioners that speak the language of the Patient.  Both Patient and Practitioner have the communication element.  But its only searchable on a Patient via ""language""!</p>
",3048,"2014-10-15 11:05:44+00",150
"===",3434,3,"2014-07-31 05:38:04+00","2014-10-28 01:44:45+00","Add Observation.dataAbsentReason","<p>As discussed on the mailing list, create a data element:</p>

<p> dataAbsentReason [0..1] : code (DataAbsentReason - see<br /><a href=""http://hl7.org/implement/standards/fhir/data-absent-reason.html"">http://hl7.org/implement/standards/fhir/data-absent-reason.html</a>)</p>

<p>And review the data absent reason list. </p>

<p>For full discussion, see FHIR/OO email thread entitled """"Keystroke Error"" is not a urine color (null values in FHIR Observations)""</p>
",150,"2014-10-28 01:44:45+00",2711
"===",3435,3,"2014-07-31 18:57:03+00","","Need age for FamilyHistory.relation","<p>
This was requested by ClinicalGenomics as quite often only ages (or age ranges) are captured and converting between ages and birth dates is awkward.  While birth dates provide the benefit of time-independence of family history, this is not common practice.</p>

<p>
This was approved by CG on a con-call in early July.</p>
",105,"2014-11-13 21:26:49+00",2210
