"start","tracker_item_id","field_name","field_type","field_data","tracker_extra_field_id"
"===",3730,"Agreed change",6,"&lt;p&gt;
&amp;amp;lt;p&amp;amp;gt; We agree that it is sensible to&amp;amp;amp;nbsp;have guidance on how to maintain forward compatibilty without ambiguity on the meaning of the call signature and parameters to be used.&amp;amp;lt;/p&amp;amp;gt; &amp;amp;lt;p&amp;amp;gt; It seems that -based on previous industry experience- the only safe way to version operations and API&amp;amp;amp;#39;s it to define&amp;amp;amp;nbsp;a new operation with a new name when the signature changes. E.g.&amp;amp;amp;nbsp;someoper2 is the new version of someoper etc.&amp;amp;lt;/p&amp;amp;gt; &amp;amp;lt;p&amp;amp;gt; Woud this be acceptable to the submitter?&amp;amp;lt;/p&amp;amp;gt; &amp;amp;lt;p&amp;amp;gt; &amp;amp;amp;nbsp;&amp;amp;lt;/p&amp;amp;gt;&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3730,"Reason",6,"",3634
"===",3730,"For WGM Review by",1,"100",3911
"===",3731,"Status",7,"13093",2415
"===",3731,"Ballot Resolution",1,"100",3969
"===",3731,"Pre-applied?",3,"100",3910
"===",3731,"Backward Compatible?",1,"14309",3847
"===",3731,"url",4,"&lt;a href=",3842
"===",3731,"Category",1,"13098",3626
"===",3731,"Reviewing Work Group(s)",5,"13115",3628
"===",3731,"Reviewing Work Group(s)",5,"13113",3628
"===",3731,"Resource(s)",5,"14074",3807
"===",3731,"HTML Page",5,"14096",3808
"===",3731,"Section number",4,"",3631
"===",3731,"Target release",8,"100",3632
"===",3731,"Agreed change",6,"&lt;p&gt;
The datatype for the date of birth field has been changed from a dateTime field to a date only field.&lt;/p&gt;

&lt;p&gt;
In most cases this should be backward compatible as we do not expect that users will be utilizing the time component. If they do then this will not be backwards compatible.&lt;/p&gt;
",3633
"===",3731,"Reason",6,"",3634
"===",3731,"For WGM Review by",1,"100",3911
"===",3734,"Status",7,"13096",2415
"===",3734,"Ballot Resolution",1,"100",3969
"===",3734,"Pre-applied?",3,"100",3910
"===",3734,"Backward Compatible?",1,"100",3847
"===",3734,"url",4,"&lt;a href=",3842
"===",3734,"Category",1,"13098",3626
"===",3734,"Reviewing Work Group(s)",5,"14636",3628
"===",3734,"Resource(s)",5,"100",3807
"===",3734,"HTML Page",5,"14119",3808
"===",3734,"Section number",4,"2.2.6",3631
"===",3734,"Target release",8,"100",3632
"===",3734,"Agreed change",6,"",3633
"===",3734,"Reason",6,"",3634
"===",3734,"For WGM Review by",1,"100",3911
"===",3735,"Status",7,"13096",2415
"===",3735,"Ballot Resolution",1,"100",3969
"===",3735,"Pre-applied?",3,"100",3910
"===",3735,"Backward Compatible?",1,"100",3847
"===",3735,"url",4,"&amp;lt;a href=&amp;quot;http://fhir.healthintersections.com.au/open/Observation?name=http%3A%2F%2Floinc.org%7C3141-9&amp;amp;amp;_sort:desc=date&amp;amp;amp;_count=1&amp;quot;&amp;gt;http://fhir.healthintersections.com.au/open/Observation?name=http%3A%2F%2Floinc.org%7C3141-9&amp;amp;amp;_sort:desc=date&amp;amp;amp;_count=1&amp;lt;/a&amp;gt;",3842
"===",3735,"Category",1,"13098",3626
"===",3735,"Reviewing Work Group(s)",5,"14636",3628
"===",3735,"Resource(s)",5,"100",3807
"===",3735,"HTML Page",5,"14693",3808
"===",3735,"Section number",4,"",3631
"===",3735,"Target release",8,"100",3632
"===",3735,"For WGM Review by",1,"100",3911
"===",3736,"Status",7,"13096",2415
"===",3736,"Ballot Resolution",1,"100",3969
"===",3736,"Pre-applied?",3,"100",3910
"===",3736,"Backward Compatible?",1,"100",3847
"===",3736,"url",4,"fhir.healthintersections.com.au/open/Patient?birthdate=&amp;amp;gt;=1960-01-01&amp;amp;amp;birthdate=&amp;amp;lt;=1980-12-31&amp;amp;amp;gender=&amp;lt;a href=&amp;quot;http://hl7.org/fhir/v3/AdministrativeGender%7CM&amp;quot;&amp;gt;http://hl7.org/fhir/v3/AdministrativeGender|M&amp;lt;/a&amp;gt;",3842
"===",3736,"Category",1,"13098",3626
"===",3736,"Reviewing Work Group(s)",5,"14636",3628
"===",3736,"Resource(s)",5,"100",3807
"===",3736,"HTML Page",5,"14693",3808
"===",3736,"Section number",4,"",3631
"===",3736,"Target release",8,"100",3632
"===",3736,"For WGM Review by",1,"100",3911
"===",3738,"Status",7,"13093",2415
"===",3738,"Ballot Resolution",1,"100",3969
"===",3738,"Pre-applied?",3,"100",3910
"===",3738,"Backward Compatible?",1,"14308",3847
"===",3738,"url",4,"",3842
"===",3738,"Category",1,"13099",3626
"===",3738,"Reviewing Work Group(s)",5,"13115",3628
"===",3738,"Resource(s)",5,"100",3807
"===",3738,"HTML Page",5,"14693",3808
"===",3738,"Section number",4,"",3631
"===",3738,"Target release",8,"100",3632
"===",3738,"Agreed change",6,"&lt;p&gt;
PA Agreed to re-instate the Person resource as in independant resource. This will not effect any other resources as is simply a linker that joins in other person type resources from within FHIR, including Patient, RelatedPerson, Practitioner... This is not a generic base class Person resource that all other resources derive from...&lt;/p&gt;
",3633
"===",3738,"Reason",6,"",3634
"===",3738,"For WGM Review by",1,"100",3911
"===",3739,"Status",7,"13093",2415
"===",3739,"Ballot Resolution",1,"15335",3969
"===",3739,"Pre-applied?",3,"100",3910
"===",3739,"Backward Compatible?",1,"100",3847
"===",3739,"url",4,"",3842
"===",3739,"Category",1,"13099",3626
"===",3739,"Reviewing Work Group(s)",5,"13114",3628
"===",3739,"Resource(s)",5,"14048",3807
"===",3739,"HTML Page",5,"100",3808
"===",3739,"Section number",4,"",3631
"===",3739,"Target release",8,"100",3632
"===",3739,"Agreed change",6,"&lt;p&gt;2/12/2015 OO Block vote:&lt;/p&gt;

&lt;p&gt;persuasive with mod&lt;/p&gt;

&lt;p&gt;add the choice of DocumentReference resource&amp;nbsp;in addition to Condition and Observation&lt;/p&gt;

&lt;p&gt;AND&amp;nbsp;&lt;/p&gt;

&lt;p&gt;change short name for DiagnosticOrder.supportingInformation from &amp;quot;Supporting observations or conditions for this request&amp;quot; &amp;nbsp;to &amp;quot;Additional Clinical information&amp;quot;&lt;/p&gt;

&lt;p&gt;EricHaas, Austin Kreisler&lt;/p&gt;

&lt;p&gt;against: 0, abstain:6, in favor: 14&lt;/p&gt;
",3633
"===",3739,"Reason",6,"",3634
"===",3739,"For WGM Review by",1,"14708",3911
"===",3740,"Status",7,"13093",2415
"===",3740,"Ballot Resolution",1,"15334",3969
"===",3740,"Pre-applied?",3,"14633",3910
"===",3740,"Backward Compatible?",1,"100",3847
"===",3740,"url",4,"&amp;amp;lt;a href=",3842
"===",3740,"Category",1,"13099",3626
"===",3740,"Reviewing Work Group(s)",5,"13108",3628
"===",3740,"Resource(s)",5,"100",3807
"===",3740,"HTML Page",5,"14096",3808
"===",3740,"Section number",4,"1.14.2.1.3.1",3631
"===",3740,"Target release",8,"100",3632
"===",3740,"Agreed change",6,"&lt;p&gt;
Already done as part of Structuredefinition rework&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3740,"Reason",6,"",3634
"===",3740,"For WGM Review by",1,"100",3911
"===",3741,"Status",7,"13093",2415
"===",3741,"Ballot Resolution",1,"100",3969
"===",3741,"Pre-applied?",3,"100",3910
"===",3741,"Backward Compatible?",1,"100",3847
"===",3741,"url",4,"",3842
"===",3741,"Category",1,"13097",3626
"===",3741,"Reviewing Work Group(s)",5,"13108",3628
"===",3741,"Resource(s)",5,"14645",3807
"===",3741,"HTML Page",5,"14683",3808
"===",3741,"Section number",4,"",3631
"===",3741,"Target release",8,"100",3632
"===",3741,"Agreed change",6,"",3633
"===",3741,"Reason",6,"",3634
"===",3741,"For WGM Review by",1,"100",3911
"===",3742,"Status",7,"13091",2415
"===",3742,"Ballot Resolution",1,"100",3969
"===",3742,"Pre-applied?",3,"100",3910
"===",3742,"Backward Compatible?",1,"100",3847
"===",3742,"url",4,"",3842
"===",3742,"Category",1,"13098",3626
"===",3742,"Reviewing Work Group(s)",5,"14030",3628
"===",3742,"Resource(s)",5,"100",3807
"===",3742,"HTML Page",5,"14693",3808
"===",3742,"Section number",4,"",3631
"===",3742,"Target release",8,"100",3632
"===",3742,"Agreed change",6,"",3633
"===",3742,"Reason",6,"",3634
"===",3742,"For WGM Review by",1,"100",3911
"===",3743,"Status",7,"13093",2415
"===",3743,"Ballot Resolution",1,"100",3969
"===",3743,"Pre-applied?",3,"100",3910
"===",3743,"Backward Compatible?",1,"100",3847
"===",3743,"url",4,"&lt;a href=",3842
"===",3743,"Category",1,"13099",3626
"===",3743,"Reviewing Work Group(s)",5,"13115",3628
"===",3743,"Resource(s)",5,"14074",3807
"===",3743,"HTML Page",5,"100",3808
"===",3743,"Section number",4,"",3631
"===",3743,"Target release",8,"1071",3632
"===",3743,"Agreed change",6,"&lt;p&gt;A standard extension has been added to patient:&lt;/p&gt;

&lt;p&gt;&lt;a href=&quot;http://hl7.org/fhir/StructureDefinition/patient-interpreterRequired&quot;&gt;http://hl7.org/fhir/StructureDefinition/patient-interpreterRequired&lt;/a&gt;&lt;/p&gt;
",3633
"===",3743,"Reason",6,"",3634
"===",3743,"For WGM Review by",1,"14709",3911
"===",3744,"Status",7,"13093",2415
"===",3744,"Ballot Resolution",1,"15334",3969
"===",3744,"Pre-applied?",3,"14633",3910
"===",3744,"Backward Compatible?",1,"100",3847
"===",3744,"url",4,"",3842
"===",3744,"Category",1,"14635",3626
"===",3744,"Reviewing Work Group(s)",5,"13108",3628
"===",3744,"Reviewing Work Group(s)",5,"13111",3628
"===",3744,"Resource(s)",5,"100",3807
"===",3744,"HTML Page",5,"14105",3808
"===",3744,"Section number",4,"",3631
"===",3744,"Target release",8,"100",3632
"===",3744,"Agreed change",6,"&lt;p&gt;
Add a paragraph mentioning the issue&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3744,"Reason",6,"",3634
"===",3744,"For WGM Review by",1,"100",3911
"===",3745,"Status",7,"13095",2415
"===",3745,"Ballot Resolution",1,"100",3969
"===",3745,"Pre-applied?",3,"100",3910
"===",3745,"Backward Compatible?",1,"100",3847
"===",3745,"url",4,"&lt;a href=",3842
"===",3745,"Category",1,"13099",3626
"===",3745,"Reviewing Work Group(s)",5,"13108",3628
"===",3745,"Resource(s)",5,"14079",3807
"===",3745,"HTML Page",5,"100",3808
"===",3745,"Section number",4,"6.11.3.1",3631
"===",3745,"Target release",8,"100",3632
"===",3745,"Agreed change",6,"",3633
"===",3745,"Reason",6,"",3634
"===",3745,"For WGM Review by",1,"100",3911
"===",3746,"Status",7,"13093",2415
"===",3746,"Ballot Resolution",1,"100",3969
"===",3746,"Pre-applied?",3,"14633",3910
"===",3746,"Backward Compatible?",1,"100",3847
"===",3746,"url",4,"",3842
"===",3746,"Category",1,"13099",3626
"===",3746,"Reviewing Work Group(s)",5,"13120",3628
"===",3746,"Resource(s)",5,"100",3807
"===",3746,"HTML Page",5,"14120",3808
"===",3746,"Section number",4,"",3631
"===",3746,"Target release",8,"100",3632
"===",3746,"Agreed change",6,"&lt;p&gt;
This specification recommends the use of &lt;a href=&quot;http://www.w3.org/TR/xmldsig-core/&quot;&gt;W3C Digital Signatures&lt;/a&gt; for signatures. Resources can be signed using the Provenance resource to carry a &lt;a href=&quot;http://www.w3.org/TR/xmldsig-core/#def-SignatureDetached&quot;&gt;detached digital signature&lt;/a&gt;. The Signature datatype is available to carry various Signature types including non-repudiation purposes. Further details on creation and valiation of Signature is defined.&lt;/p&gt;

&lt;p&gt;
In addition, documents may be signed using an &lt;a href=&quot;http://www.w3.org/TR/xmldsig-core/#def-SignatureEnveloped&quot;&gt;enveloped&lt;/a&gt; signature. Specification for Enveloped signature is profiled in the &lt;a href=&quot;http://wiki.ihe.net/index.php?title=Document_Digital_Signature&quot;&gt;IHE DSG profile&lt;/a&gt;.&lt;/p&gt;

&lt;p&gt;
Neither of these definitions prohibits the use of other ways of using digital signatures.&lt;/p&gt;
",3633
"===",3746,"Reason",6,"&lt;p&gt;
March 17, 2015, Diana Motion to approve, Kathleen Second, Passed 5/0/0&lt;br /&gt;
&amp;nbsp;&lt;/p&gt;
",3634
"===",3746,"For WGM Review by",1,"100",3911
"===",3749,"Status",7,"13093",2415
"===",3749,"Ballot Resolution",1,"100",3969
"===",3749,"Pre-applied?",3,"100",3910
"===",3749,"Backward Compatible?",1,"100",3847
"===",3749,"url",4,"http://www.hl7.org/implement/standards/fhir/medicationdispense-examples.html",3842
"===",3749,"Category",1,"13098",3626
"===",3749,"Reviewing Work Group(s)",5,"14030",3628
"===",3749,"Resource(s)",5,"14064",3807
"===",3749,"HTML Page",5,"100",3808
"===",3749,"Section number",4,"",3631
"===",3749,"Target release",8,"100",3632
"===",3749,"Agreed change",6,"",3633
"===",3749,"Reason",6,"",3634
"===",3749,"For WGM Review by",1,"100",3911
"===",3750,"Status",7,"13093",2415
"===",3750,"Ballot Resolution",1,"100",3969
"===",3750,"Pre-applied?",3,"100",3910
"===",3750,"Backward Compatible?",1,"14309",3847
"===",3750,"url",4,"",3842
"===",3750,"Category",1,"13099",3626
"===",3750,"Reviewing Work Group(s)",5,"13108",3628
"===",3750,"Resource(s)",5,"100",3807
"===",3750,"HTML Page",5,"14118",3808
"===",3750,"Section number",4,"",3631
"===",3750,"Target release",8,"100",3632
"===",3750,"Agreed change",6,"",3633
"===",3750,"Reason",6,"",3634
"===",3750,"For WGM Review by",1,"100",3911
"===",3751,"Status",7,"14137",2415
"===",3751,"Ballot Resolution",1,"100",3969
"===",3751,"Pre-applied?",3,"100",3910
"===",3751,"Backward Compatible?",1,"100",3847
"===",3751,"url",4,"",3842
"===",3751,"Category",1,"13099",3626
"===",3751,"Reviewing Work Group(s)",5,"13125",3628
"===",3751,"Resource(s)",5,"14051",3807
"===",3751,"HTML Page",5,"100",3808
"===",3751,"Section number",4,"",3631
"===",3751,"Target release",8,"100",3632
"===",3751,"Agreed change",6,"",3633
"===",3751,"Reason",6,"",3634
"===",3751,"For WGM Review by",1,"14704",3911
"===",3752,"Status",7,"14137",2415
"===",3752,"Ballot Resolution",1,"100",3969
"===",3752,"Pre-applied?",3,"100",3910
"===",3752,"Backward Compatible?",1,"100",3847
"===",3752,"url",4,"",3842
"===",3752,"Category",1,"13099",3626
"===",3752,"Reviewing Work Group(s)",5,"13125",3628
"===",3752,"Resource(s)",5,"14050",3807
"===",3752,"HTML Page",5,"100",3808
"===",3752,"Section number",4,"",3631
"===",3752,"Target release",8,"100",3632
"===",3752,"Agreed change",6,"",3633
"===",3752,"Reason",6,"",3634
"===",3752,"For WGM Review by",1,"14704",3911
"===",3753,"Status",7,"14137",2415
"===",3753,"Ballot Resolution",1,"100",3969
"===",3753,"Pre-applied?",3,"100",3910
"===",3753,"Backward Compatible?",1,"100",3847
"===",3753,"url",4,"",3842
"===",3753,"Category",1,"13099",3626
"===",3753,"Reviewing Work Group(s)",5,"13107",3628
"===",3753,"Resource(s)",5,"14055",3807
"===",3753,"HTML Page",5,"100",3808
"===",3753,"Section number",4,"",3631
"===",3753,"Target release",8,"100",3632
"===",3753,"Agreed change",6,"",3633
"===",3753,"Reason",6,"",3634
"===",3753,"For WGM Review by",1,"14702",3911
"===",3754,"Status",7,"14137",2415
"===",3754,"Ballot Resolution",1,"100",3969
"===",3754,"Pre-applied?",3,"100",3910
"===",3754,"Backward Compatible?",1,"100",3847
"===",3754,"url",4,"",3842
"===",3754,"Category",1,"13099",3626
"===",3754,"Reviewing Work Group(s)",5,"13125",3628
"===",3754,"Resource(s)",5,"14084",3807
"===",3754,"HTML Page",5,"100",3808
"===",3754,"Section number",4,"",3631
"===",3754,"Target release",8,"100",3632
"===",3754,"Agreed change",6,"",3633
"===",3754,"Reason",6,"",3634
"===",3754,"For WGM Review by",1,"14704",3911
"===",3755,"Status",7,"13093",2415
"===",3755,"Ballot Resolution",1,"15335",3969
"===",3755,"Pre-applied?",3,"100",3910
"===",3755,"Backward Compatible?",1,"100",3847
"===",3755,"url",4,"",3842
"===",3755,"Category",1,"13099",3626
"===",3755,"Reviewing Work Group(s)",5,"13125",3628
"===",3755,"Resource(s)",5,"14084",3807
"===",3755,"HTML Page",5,"100",3808
"===",3755,"Section number",4,"",3631
"===",3755,"Target release",8,"100",3632
"===",3755,"Agreed change",6,"&lt;p&gt;
change to &amp;quot;AuditEvent&amp;quot;, and fix up the intro text using the term survellance.&lt;/p&gt;
",3633
"===",3755,"Reason",6,"&lt;p&gt;
February 18, 2015, Approve with modificaiton, Motion Didi Davis, Second Rob Horn, 10/0/0&lt;/p&gt;
",3634
"===",3755,"For WGM Review by",1,"14704",3911
"===",3756,"Status",7,"13093",2415
"===",3756,"Ballot Resolution",1,"100",3969
"===",3756,"Pre-applied?",3,"100",3910
"===",3756,"Backward Compatible?",1,"100",3847
"===",3756,"url",4,"",3842
"===",3756,"Category",1,"13099",3626
"===",3756,"Reviewing Work Group(s)",5,"13106",3628
"===",3756,"Reviewing Work Group(s)",5,"13116",3628
"===",3756,"Resource(s)",5,"14053",3807
"===",3756,"HTML Page",5,"100",3808
"===",3756,"Section number",4,"",3631
"===",3756,"Target release",8,"100",3632
"===",3756,"Agreed change",6,"&lt;p&gt;
Will add &amp;quot;gender&amp;quot; as a CodeableConcept bound to the AdministrativeGender value set as &amp;quot;recommended&amp;quot; in the FamilyHistory resource. &amp;nbsp;In the genetic pedigree profile, we&amp;#39;ll make it required, extensible to allow for complex genetic/social genders.&amp;nbsp;&lt;/p&gt;

&lt;p&gt;
2015-01-21 CG Q4 Jon/Grant 10-0-2&amp;nbsp;&lt;/p&gt;
",3633
"===",3756,"Reason",6,"",3634
"===",3756,"For WGM Review by",1,"14710",3911
"===",3758,"Status",7,"13093",2415
"===",3758,"Ballot Resolution",1,"100",3969
"===",3758,"Pre-applied?",3,"100",3910
"===",3758,"Backward Compatible?",1,"14308",3847
"===",3758,"url",4,"",3842
"===",3758,"Category",1,"13099",3626
"===",3758,"Reviewing Work Group(s)",5,"13118",3628
"===",3758,"Resource(s)",5,"14056",3807
"===",3758,"HTML Page",5,"14091",3808
"===",3758,"HTML Page",5,"14136",3808
"===",3758,"Section number",4,"4.14.3.2",3631
"===",3758,"Target release",8,"100",3632
"===",3758,"Agreed change",6,"&lt;p&gt;
Apply these changes, add these two invariants&lt;/p&gt;

&lt;p&gt;
EK/RS 26/0/0&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;
",3633
"===",3758,"Reason",6,"",3634
"===",3758,"For WGM Review by",1,"14712",3911
"===",3759,"Status",7,"13093",2415
"===",3759,"Ballot Resolution",1,"100",3969
"===",3759,"Pre-applied?",3,"100",3910
"===",3759,"Backward Compatible?",1,"100",3847
"===",3759,"url",4,"",3842
"===",3759,"Category",1,"14635",3626
"===",3759,"Reviewing Work Group(s)",5,"13117",3628
"===",3759,"Resource(s)",5,"14066",3807
"===",3759,"HTML Page",5,"14118",3808
"===",3759,"Section number",4,"",3631
"===",3759,"Target release",8,"1071",3632
"===",3759,"Agreed change",6,"",3633
"===",3759,"Reason",6,"",3634
"===",3759,"For WGM Review by",1,"14711",3911
"===",3760,"Status",7,"13096",2415
"===",3760,"Ballot Resolution",1,"100",3969
"===",3760,"Pre-applied?",3,"100",3910
"===",3760,"Backward Compatible?",1,"100",3847
"===",3760,"url",4,"",3842
"===",3760,"Category",1,"14635",3626
"===",3760,"Reviewing Work Group(s)",5,"13108",3628
"===",3760,"Resource(s)",5,"14069",3807
"===",3760,"HTML Page",5,"100",3808
"===",3760,"Section number",4,"",3631
"===",3760,"Target release",8,"100",3632
"===",3760,"Agreed change",6,"",3633
"===",3760,"Reason",6,"",3634
"===",3760,"For WGM Review by",1,"100",3911
"===",3761,"Status",7,"13093",2415
"===",3761,"Ballot Resolution",1,"15334",3969
"===",3761,"Pre-applied?",3,"14633",3910
"===",3761,"Backward Compatible?",1,"100",3847
"===",3761,"url",4,"&amp;lt;a href=",3842
"===",3761,"Category",1,"14635",3626
"===",3761,"Reviewing Work Group(s)",5,"13108",3628
"===",3761,"Resource(s)",5,"100",3807
"===",3761,"HTML Page",5,"14119",3808
"===",3761,"Section number",4,"",3631
"===",3761,"Target release",8,"100",3632
"===",3761,"Agreed change",6,"&lt;p&gt;
Propose to clarify the description of a token parameter to mention the boolean case and provide and example&lt;/p&gt;

&lt;p&gt;
svn 4464 - preapplied&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",3761,"Reason",6,"",3634
"===",3761,"For WGM Review by",1,"100",3911
"===",3762,"Status",7,"13093",2415
"===",3762,"Ballot Resolution",1,"100",3969
"===",3762,"Pre-applied?",3,"100",3910
"===",3762,"Backward Compatible?",1,"14309",3847
"===",3762,"url",4,"",3842
"===",3762,"Category",1,"14635",3626
"===",3762,"Reviewing Work Group(s)",5,"13118",3628
"===",3762,"Resource(s)",5,"14056",3807
"===",3762,"HTML Page",5,"14118",3808
"===",3762,"Section number",4,"",3631
"===",3762,"Target release",8,"100",3632
"===",3762,"Agreed change",6,"&lt;p&gt;
We change the name of the &amp;quot;refusedIndicator&amp;quot; to &amp;quot;wasNotGiven&amp;quot; (which aligns with current pharmacy resources) and &amp;quot;refusalReason&amp;quot; to &amp;quot;reasonNotGiven&amp;quot;. The name of the valueset remains unchanged. Also, the description needs to be updated to align to the description given by pharmacy in this context.&lt;/p&gt;

&lt;p&gt;
For the invariant, refer to #3758&lt;/p&gt;

&lt;p&gt;
EK/RS 26/0/0&lt;/p&gt;

&lt;p&gt;
&amp;nbsp;&lt;/p&gt;
",3633
